states,scores
2121122010110101002020020,"[0, 0.0119, 0, 0, 0]"
2121122012110101102020020,"[0, -1, 0, 0, 0]"
2211021210120102202011010,"[0, 0, 0.0119, 0, 0]"
2211021210122102212011010,"[0, 0, 0, 0, -1]"
2021010010200001000000000,"[0.0119, 0, 0, 0, 0]"
2021010110200001000020000,"[0, -1, 0, 0, 0]"
1001220001000000000000000,"[0.03169, 0, 0, 0, 0]"
1001220011200000000000000,"[0.05878, 0, 0, 0, 0]"
1001220011200002000010000,"[0, 0, 0, 0, 0]"
2021110110202101012020200,"[0, -1, 0, 0, 0]"
2001210022000100001000010,"[0, 0, 0, 0, 0]"
2011210022200100001000010,"[0.0119, 0, 0, 0, 0]"
2111210022200102001000010,"[0.0119, 0, 0, 0, 0]"
2111211022200102001020010,"[0, 0.0119, 0, 0, 0]"
2111211022220102101020010,"[0, 0.0119, 0, 0, 0]"
2111211122220102101022010,"[0, 0, 0, 0, -1]"
2101100022000100000000000,"[0, 0, 0.04307, 0, 0]"
2121022010100001000000000,"[0.02875, 0, 0, 0, 0]"
2121022010110001000020000,"[0, 0.01785, 0, 0, 0]"
2121022010110101200020000,"[0, -1, -1, 0, 0]"
2101220012100201001000000,"[0.0119, 0, 0, 0, 0]"
2111220012100201001020000,"[0, 0, 0, 0, 0]"
2111220112100201001020020,"[0, -1, 0, 0, 0]"
2101021010110202000020000,"[0, 0.01785, 0, 0, 0]"
2101021010110202200021000,"[0, 0, 0.0119, 0, 0]"
2121021110110202200021000,"[0, 0, 0.0119, 0, 0]"
2121021110112202210021000,"[0, 0, 0, 0, -1]"
2111222010100002000010000,"[0, 0, 0, 0, 0]"
2111222010120002100010000,"[0, 0.10553, 0, 0, 0]"
2111222010120102100012000,"[0, 0, 0, 0, 0]"
2111222211120102100012000,"[0, 0, -1, -1, 0]"
2021120110200201001000000,"[0.01726, 0, 0, 0, 0]"
2211221010110102002010020,"[0, -0.0989, -1, 0, -0.51541]"
2211221110110102202010020,"[0, -1, -1, 0, -1]"
2111221112100202001020000,"[0, 0.0119, 0, 0, 0]"
2111221112121202001020000,"[0, -1, 0, 0, 0]"
0001200011000200001000020,"[0.0119, 0, 0, 0, 0]"
2011200011000200001000020,"[0, 0, 0, 0, 0]"
2011200211000210001000020,"[0, 0, 0, 0, 0]"
2111200211000210001200020,"[0.0119, 0, 0, 0, 0]"
2111220211100210001200020,"[0, 0, 0, 0, 0]"
2111220211100211001200022,"[0.0119, 0, 0, 0, 0]"
2111220211101211001220022,"[0, 0, 0, 0, 0]"
2111222211111211001220022,"[0, 0, 0, 0, 0]"
2111222211111211201221022,"[0, 0, 0, 0, 0]"
2001120011200101002020000,"[0, 0.04674, 0, 0, 0]"
2201121011200101002020000,"[0, 0.08131, 0, 0, 0]"
2201121011210101002020020,"[0, 0.01726, 0, 0, 0]"
2211121011210121002020020,"[0, -1, 0, 0, 0]"
2201221012110102102010000,"[0, -0.22012, -1, -1, -1]"
2201221012110112102012000,"[0, 0, -0.57021, -0.37605, -0.49931]"
2221221012110112102012010,"[0, 0, 0, 0, 0]"
2211121002210011000020000,"[0, -1, 0, 0, -1]"
2211021110112102212022100,"[0, 0, 0, 0.05668, 0]"
2211121110112102212022120,"[0, 0, 0, 0, 0.03755]"
2211121112112112212022120,"[0, 0, 0, 0, 0.01785]"
2211221010210101202021010,"[0, 0, -0.57397, 0, -1]"
2211221212211101212021010,"[0, 0, 0, 0, 0.0119]"
2111222110200101000020000,"[0, -1, -1, 0, -1]"
2111222110220101100020000,"[0, 0.0119, 0, 0, 0]"
2111222110221101100022000,"[0, 0, -1, 0, 0]"
2201021010100202001010000,"[0, 0, 0, 0, 0]"
2201021010120202101010000,"[0, 0, 0, 0, 0]"
2201021010120202101012010,"[0, 0, 0, 0, 0]"
2221021110120202101012010,"[0, 0, 0.0119, 0, 0]"
2221021110122202111012010,"[0, 0, 0, 0, 0]"
2211211211220122202111010,"[0, 0, 0, 0, 0]"
2211211211221122202111012,"[0, 0, 1, 0, 0]"
2111222012110101002020000,"[0, 0.0119, 0, 0, 0]"
1022020010200101001000000,"[-1, -1, 0, 0, 0]"
2221010210201101002010000,"[0, 0.0119, 0, 0, 0]"
2221012210211101002010000,"[0, 0, 0, 0, -1]"
2221021110122102122011100,"[0, 0, 0, 0, -1]"
1010200000000000000000000,"[0, 0, 0, 0, 0]"
2201220011100102002010010,"[0, 0.02277, 0, 0, 0]"
2201222011110102002010010,"[0, 0.01726, 0, 0, 0]"
2121120210100101002000020,"[0.0119, 0, 0, 0, 0]"
2121120210101101002020020,"[0, -1, 0, 0, 0]"
2011210210201201000000000,"[0, 0, 0, 0, 0]"
2011210210201201002000010,"[0.0119, 0, 0, 0, 0]"
2111210210201201002020010,"[0, 0, 0, 0, 0]"
2111210212201201012020010,"[0, -1, 0, 0, 0]"
2011120010200100002000000,"[1, 0, -1, -1, 0]"
2201101010000100002000020,"[0.0119, 0, 0, 0, 0]"
2201121010100100002000020,"[0.03524, 0, 0, 0, 0]"
2201121010110102002000020,"[0.05186, 0, 0, 0, 0]"
2211121112110102102022020,"[0, 0, 0.01785, 0, 0]"
2211121112112102112022020,"[0, 0, 1, 0, 0]"
2211121110100202001020020,"[0, 0, 0, 0, 0.0119]"
2101221011210121202122010,"[0, 0, 0, 0, 0]"
2121221011210121202122011,"[0, 0, 0.0119, 0, 0]"
2121221211211121202122011,"[0, 0, 0, 0, 0]"
2211121210101102022010200,"[0, 0, 0, 0, 0.0119]"
2221011210210102002010010,"[0, 0.0119, 0, 0, 0]"
2221011210210102202011010,"[0, 0, -1, 0, 0]"
2201121012100122002010010,"[0, 0.0119, 0, 0, 0]"
2201121012120122102010010,"[0, 0, 0, 0, 0]"
2211121012120122102212011,"[0, 0, -1, 0, 0]"
2101221011120002100020000,"[0, 0.0119, 0, 0, 0]"
2101221011120122100020000,"[0, -1, 0, 0, 0]"
2211020110100102002020010,"[0, 0.03422, 0, 0, 0]"
2211022110101102002020010,"[0, 0.02083, 0, 0, 0]"
2211022110121102102020010,"[0, -1, -1, 0, -1]"
1201021020010000000000000,"[0.0119, 0, 0, 0, 0]"
1201021020210000100000000,"[0, 0.0119, 0, 0, 0]"
0021100200001000000000000,"[0, 0, 0, 0, 0]"
2211220010100101002000000,"[0.0119, 0, 0, 0, 0]"
2111222011110101202020020,"[0, -1, -1, 0, -1]"
2121022110110102202011020,"[0, 0, 1, 0, 0]"
2011220110000000000000000,"[0.05279, 0, 0, 0, 0]"
2011220112100000000000000,"[0.01785, 0, 0, 0, 0]"
2011220112100201000000000,"[0.0119, 0, 0, 0, 0]"
2111220112100201000020000,"[0, -1, 0, 0, 0]"
2211021210112102102020010,"[0, 0.02618, 0, 0, 0]"
2211121210112102102022010,"[0, 0, 0.0119, 0, 0]"
2211121210112102122022110,"[0, 0, 0, 0, 0.0119]"
2211121212112112122022110,"[0, 0, 0, 0, 0.0119]"
2111020210101002000020000,"[0, 0, 0, 0, 0]"
2111022210101102000020000,"[0, -1, 0, 0, 0]"
2121121112102112002020000,"[0, -1, 0, 0, 0]"
2211221110201201001020000,"[0, -1, -1, 0, 0]"
2111221010200101002000020,"[0.0119, 0, 0, 0, 0]"
2111221010210101002020020,"[0, 0, -1, 0, 0]"
2111200000000000000000000,"[0.10056, 0, 0, 0, 0]"
2111201002000000000000000,"[0.01785, 0, 0, 0, 0]"
2111221002100000000000000,"[0.0119, 0, 0, 0, 0]"
2111221022100100000000000,"[0, 0, 0, 0, 0]"
2111221222110100000000000,"[0, 0.0119, 0, 0, 0]"
2201021010120102102000010,"[0.02819, 0, 0, 0, 0]"
2201021010120102102021010,"[0, 0, 0.04594, 0, 0]"
2221021110120102102021010,"[0, 0, 0.04187, 0, -1]"
2101210000000000000000000,"[0, 0, 0, 0, 0]"
2101210010200000000000000,"[0.02857, 0, 0, 0, 0]"
2101211011210002200020000,"[0, 0.01785, 0, 0, 0]"
2101211011210102200022000,"[0, 0, -1, 0, 0]"
2011020020100100001000020,"[0.02083, 0, 0, 0, 0]"
2111020020100102001000020,"[-1, 0, 0, 0, 0]"
2121020010100202001010000,"[0, 0, 0, 0, 0]"
2121022010110202001010000,"[0, 0, 0, 0, 0]"
2121022010110202201011000,"[0, 0, 0.0119, 0, 0]"
2121222212111212201011010,"[0, 0, 0, 0, 0.0119]"
1211021200210000000000000,"[0.02235, 0, 0, 0, 0]"
1211121200210002200010000,"[0, 0.0119, 0, 0, 0]"
1211121210210002200012000,"[0, 0, 0.0119, 0, 0]"
1211121210212102200012000,"[0, 0, 0.0119, 0, 0]"
1211121211212102220012000,"[0, 0, 1, 0, 0]"
2221221011120102102011000,"[0, 0, -1, -1, -1]"
2211221011120122102112012,"[0, 0, -1, 0, 0]"
2021120120000100001000000,"[0.02618, 0, 0, 0, 0]"
2021120120200101001000000,"[0.01785, 0, 0, 0, 0]"
2021120120201101001020000,"[0, 0.0119, 0, 0, 0]"
2221121120201101001020000,"[0, 0, 0, 0, 0]"
2221121120221101011020000,"[0, 0, 0, 0, 0]"
2221121120221101211021000,"[0, 0, -1, 0, 0]"
2101110000200002000000000,"[0, 0, 0.01785, 0, 0]"
1201210010000200000000000,"[0.03395, 0, 0, 0, 0]"
1201211010200200000000000,"[0.02886, 0, 0, 0, 0]"
1201211010200202000010000,"[0, 0.02321, -1, 0, 0]"
1201211010220202100010000,"[0, 0.0119, -1, 0, 0]"
1201211011220202100012000,"[0, 0, 0, 0, 0]"
1211211011220222100012000,"[0, 0, 0, -1, 0]"
2111220010000100002000000,"[0.03668, 0, 0, 0, 0]"
2111220010200101002000000,"[0, 0.02618, 0, 0, 0]"
2111220112201101002020000,"[0, -1, -0.39367, -1, -1]"
2101122010200001000000000,"[-0.17661, -1, 0, 0, 0]"
2121122011210201100020000,"[0, 0, 0, 0.0119, 0]"
1211020010200002000010000,"[0, 0.78059, 0, 0, 0]"
1211022010210002000010000,"[0, 0.06414, 0, 0, 0]"
1211022110210002200010000,"[0, 0.04555, 0, 0, 0]"
1211022110212002200011000,"[0, 0, 0.0119, 0, 0]"
1211022110212002220011100,"[0, 0, 0, 0.0119, 0]"
1211022110212202221011100,"[0, 0, 0, 0.0119, 0]"
1211122110212202221011120,"[0, 0, 0, 0, 0]"
1211122112212212221011120,"[0, 0, 0, 0, 0.0119]"
2121121012120112002020010,"[0, 0.0119, 0, 0, 0]"
2121121012120112202021010,"[0, 0, 0.02321, 0, 0]"
2121121212120112202121010,"[0, 0, 0.02321, 0, 0]"
2121121212122112212121010,"[0, 0, 0.01785, 0, 0]"
2121022110101102002020010,"[0, 0.04497, 0, 0, 0]"
2121022110121102102020010,"[0, 0, 0, 0, 0.02767]"
2121022110121102112022010,"[0, 0, -1, 0, -1]"
2211020210101102000000000,"[-1, 0, 0, 0, 0]"
2201121011210101202021020,"[0, 0, 0, 0, 0.0286]"
2201121010100102002010020,"[0, -0.04963, 0.05197, 0, 0]"
2211021010120000000000000,"[0.0119, 0, 0, 0, 0]"
2211021010120102000000000,"[-1, 0, 0, 0, 0]"
2211121011220101102022000,"[0, 0, -1, -1, -0.20533]"
2101001010000200002000000,"[0.0119, 0, 0, 0, 0]"
2101101010020200002000000,"[0, 0, 0, 0, 0]"
2101111010020200202000000,"[0.0119, 0, 0, 0, 0]"
2101111010220201202000000,"[0.0119, 0, 0, 0, 0]"
2101111011220201202020000,"[0, -1, 0, 0, 0]"
2121121021200101000020000,"[0, 0.02321, 0, 0, 0]"
2121121021220111000020000,"[0, 0, 0, -1, 0]"
2121121020100102000000000,"[0, 0, 0, 0, 0]"
2121121022110102000000000,"[0, 0, 0, -1, 0]"
2121001000000000000000000,"[0, 0, 0, 0, 0]"
2121021010000000000000000,"[0.03125, 0, 0, 0, 0]"
2121021010200100000000000,"[1, 0, 0, 0, 0]"
2011020210201100002000010,"[1, 0, 0, 0, 0]"
2021210110200100002000010,"[0.11542, 0, 0, 0, 0]"
2021210110200102002010010,"[0, -1, 0.05922, 0, 0]"
2021210111202102002010010,"[0, -1, 0, 0, 0]"
2211221012120112102010000,"[0, -0.31559, -1, -0.17632, 0]"
2211221112120112102012000,"[0, 0, 0.02562, 0, 0]"
2211221112122112112012000,"[0, 0, 0.01726, 0, 0]"
2001010020200102001000010,"[0.04607, 0, 0, 0, 0]"
2101010020200102001020010,"[0, 0.03102, 0, 0, 0]"
2101012020210102001020010,"[0, 0.03035, 0, 0, 0]"
2101112020210102201020010,"[0, 0, 0.02589, 0, 0]"
2101022010120102000010000,"[0, 0.0119, 0, 0, 0]"
2121100010000200000000000,"[0.02083, 0, 0, 0, 0]"
2121121010000200000000000,"[0, 0, 0, 0, 0]"
2121121011000200002000000,"[0, 0, 0, 0, 0]"
2121121211001200002000000,"[0, 0, 0, 0, 0]"
2121121211201201002000000,"[0.0119, 0, 0, 0, 0]"
2121121211201201012020000,"[0, -1, 0, 0, 0]"
0012100000000000000000000,"[0, 0, 0, 0, 0]"
2012100010000000000000000,"[0.04188, 0, 0, 0, 0]"
2012120010000100000000000,"[0.03571, 0, 0, 0, 0]"
2012120010200101000000000,"[0.01785, 0, 0, 0, 0]"
2112120010200101000020000,"[0, 0.01785, 0, 0, 0]"
2112121010200101002020000,"[0, 0.0119, 0, 0, 0]"
2112121012200101002020010,"[0, 0, 0, 0, 0]"
2112121012220111002020010,"[0, 0, 0, 0, 0]"
2112121112220111202020010,"[0, 0.0119, 0, 0, 0]"
2112121112221111202022010,"[0, 0, -1, 0, 0]"
2121012210211101002020000,"[0, 0, 0, 0, 0]"
2121012210211101212020000,"[0, -1, 0, 0, 0]"
2111220210101102002000000,"[0.01785, 0, 0, 0, 0]"
2111220210101102012020000,"[0, -1, 0, 0, 0]"
2111221210101102012020200,"[0, 0.0119, 0, 0, 0]"
2111221210121102012020210,"[0, 0.0119, 0, 0, 0]"
2111221210121102212021210,"[0, 0, 0, 0, 0]"
2111221212121112212021210,"[0, 0, 0, 0, 0.0119]"
1021200010000000000000000,"[0.02561, 0, 0, 0, 0]"
1221200011000000000000000,"[0, 0, 0, 0, 0]"
1221200011000120000000000,"[0, 0, 0, 0, 0]"
1221210011000120002000000,"[0, 0, 0, 0, 0]"
1221211011000120002000020,"[-1, 0, 0, 0, 0]"
2001020020100102001000010,"[0.03125, 0, 0, 0, 0]"
2101020020100102001020010,"[0, 0.02767, 0, 0, 0]"
2101122020100102001020010,"[0, 0, 0.02321, 0, 0]"
2211221211120102102021010,"[0, 0, 0, 0, 0.02321]"
2201122010110102202010010,"[0, 0, 0.24196, 0, 0]"
2211122012110112202212011,"[0, 0, -1, 0, 0]"
0121200210000100000000000,"[-1, 0, 0, 0, 0]"
2201022010110202201011010,"[0, 0, 0.04252, 0, 0]"
2221022110110202201011010,"[0, 0, 0.02306, 0, 0]"
2221122110112202201011010,"[0, 0, -1, 0, 0]"
2101200010000200001000000,"[0, 0, 0, 0, 0]"
2121200010000200001000010,"[0.02816, 0, 0, 0, 0]"
2121200210001200001000010,"[0.01785, 0, 0, 0, 0]"
2121221210001200001000010,"[0.0119, 0, 0, 0, 0]"
2121221210201201001000010,"[0, 0, 0, 0, 0]"
2121221210201201011020010,"[0, 0, 0, 0, 0]"
2121221212201201011020110,"[0, -1, 0, 0, 0]"
2211221011120121102022010,"[0, 0, 0.02235, 0, -1]"
2211221211121121102022010,"[0, 0, 0, 0, 0]"
2211221211121121122022110,"[0, 0, 0, 0, 0]"
1211021010220002100012000,"[0, 0, -1, 0.04013, 0]"
1211121210220002100012000,"[0, 0, 0.0119, 0, 0]"
1211121210222102100012000,"[0, 0, -1, 0, 0]"
2221120010100101002020010,"[0, 0.01785, 0, 0, 0]"
2221122010110101002020010,"[0, -0.42917, -1, 0, 0]"
2221122010110101202021010,"[0, 0, -1, 0, -1]"
2221021020110102001010000,"[0, 0.01785, -1, 0, 0]"
2221221020110102101010000,"[0, 0.0119, 0, 0, 0]"
2221221020110102101012010,"[0, 0, 0, 0, 0]"
2221221022110112101012010,"[0, 0, -1, 0, 0]"
2011210012200102002010010,"[0, 0.03154, 0, 0, 0]"
2111210212200102002010010,"[0, 0.0119, 0, 0, 0]"
2111212212201102002010010,"[0, -1, 0, 0, 0]"
2011010020200102001020010,"[0, 0.02321, 0, 0, 0]"
2211011020200102001020010,"[0, 0.02321, 0, 0, 0]"
2211011220210102001020010,"[0, 0, 0, 0, 0]"
2211011220212102101020010,"[0, -1, 0, 0, 0]"
1121021010200202000010000,"[0, 0.02767, 0, 0, 0]"
1121021010220202100010000,"[0, 0.0119, 0, 0, 0]"
1121121210220202100010000,"[0, -1, 0, 0, 0]"
2121121012100100002000020,"[0.01726, 0, 0, 0, 0]"
2111021110122102012020020,"[0, -0.4381, -1, 0, 0]"
2201002010010100002000010,"[0.01726, 0, 0, 0, 0]"
2201022010110100002000010,"[0.02321, 0, 0, 0, 0]"
2201222010110101002000010,"[0.0119, 0, 0, 0, 0]"
2211222010110101002020010,"[0, -1, 0, 0, 0]"
1211021010200202000010000,"[0, 0.02619, 0, 0, 0]"
1211021010220202100010000,"[0, 0.02677, 0, 0, 0]"
1211021010220202101012000,"[0, 0, 0, 0.03779, 0]"
1211121010220202101012020,"[0, 0, -1, 0, 0.23017]"
1211121012220212101012020,"[0, 0, -1, 0, 0.69285]"
2201122010200101002010010,"[0, 0.0119, 0, 0, 0]"
2211122010220101002010010,"[0, 0, 0, 0, 0]"
2211122211220101002010010,"[0, 1, 0, 0, 0]"
2121120001000000000000000,"[0, 0, 0, 0, 0]"
2121120001200001000000000,"[0.01726, 0, 0, 0, 0]"
2121120101200001000020000,"[0, 0, 0, 0, 0]"
2121120121201001000020000,"[0, 0.0119, 0, 0, 0]"
2121122121201011000020000,"[0, -1, 0, -1, 0]"
2121122121201111020020000,"[0, 0, 0, 0, -1]"
2101211011210022200021000,"[0, 0, -1, 0, 0]"
2201120012100102002010010,"[0, 0, 0, 0, 0]"
2201122012110102002010010,"[0, 0.0119, 0, 0, 0]"
2201122012110102202011010,"[0, 0, -0.3331, 0, -0.07551]"
2021010020200100001000010,"[0, 0, 0, 0, 0]"
2021010020200102001010010,"[0, 0, 0, 0, 0]"
2221011020200102001010010,"[0, 0, 0, 0, 0]"
2221011020220102101010010,"[0, 0, 0, 0, 0]"
2221011120220102101012010,"[0, 0, 0.0119, 0, 0]"
2221011120222102111012010,"[0, 0, 0.0119, 0, 0]"
2221111120222102111012210,"[0, 0, 0, 0, 0.0119]"
2221111122222112111012210,"[0, 0, 0, 0, 0.0119]"
2201210010000200001000010,"[0, 0, 0, 0, 0]"
2201212010100200001000010,"[0, 0, 0, 0, 0]"
2201212010100202001010010,"[0, 0.0119, 0, 0, 0]"
2201212010120202101010010,"[0, 0.0119, 0, 0, 0]"
2201212011120202101012010,"[0, 0, 0.0119, 0, 0]"
2221212011120212101012010,"[0, 0, 0.0119, 0, 0]"
2221212211120212101112010,"[0, 0, -1, 0, 0]"
1021010020200001000000000,"[0, 0, 0, 0, 0]"
1021010220201001000000000,"[0, 0, 0, 0, 0]"
1021010220201001010020000,"[0, 0, 0, 0, 0]"
1021210221201001010020000,"[0, 0.0119, 0, 0, 0]"
1221210221201101010020000,"[0, 0.0119, 0, 0, 0]"
1221212221211101010020000,"[0, -1, 0, 0, 0]"
2211021110122102102021000,"[0, 0, 0, 0, 0]"
2211021110122102112021020,"[0, 0, 0.0119, 0, 0]"
2211121110122102112021220,"[0, 0, 0, 0, 0.0119]"
2211121112122112112021220,"[0, 0, 0, 0, 0.0119]"
2121020110100100002000020,"[0.01726, 0, 0, 0, 0]"
2121021110112102012020020,"[0, 0.0119, 0, 0, 0]"
2121021110112102212021020,"[0, 0, 0.0119, 0, 0]"
2121121110112102212021220,"[0, 0, 0, 0, 0.03422]"
2121121112112112212021220,"[0, 0, 0, 0, 0]"
2102001010000000000000000,"[0, 0, 0, 0, 0]"
2102021010100000000000000,"[0.03395, 0, 0, 0, 0]"
2102021010100002000010000,"[0, 0.03395, 0, 0, 0]"
2102021010120002100010000,"[0, 0.03154, 0, 0, 0]"
2102121010120002100012000,"[0, 0, 0.02083, 0, 0]"
2122121110120002100012000,"[0, 0, -1, -1, 0]"
2121010110202101002020000,"[0, 1, 0, 0, 0]"
2111222011120002100012000,"[0, 0, -1, 0, 0]"
2111222011120122100012000,"[0, 0, -1, 0, 0]"
2101211012100112002020020,"[0, 0, 0, 0, 0]"
2101211012120112102020020,"[0, 0.0119, 0, 0, 0]"
2111211012120112102022020,"[0, 0, 0, 0, 0]"
2111211212121112102022020,"[0, 0, 0.0119, 0, 0]"
2111211212121112122022120,"[0, 0, 0, 0, 0]"
2121021010110202001020000,"[0, 0.02767, 0, 0, 0]"
2121021010110202201020010,"[0, 0, 0, 0, 0]"
2121021110110202201022010,"[0, 0, 0, 0, -1]"
2211221211122122112112010,"[0, 0, 0.0119, 0, 0]"
2201121011120102102012020,"[0, 0, -1, 0, 0]"
2201121010210101202020010,"[0, 0, 0, 0, 0.03867]"
2211121011210121202022010,"[0, 0, 0.05519, 0, -1]"
2211121211211121202022010,"[0, 0, 0.05152, 0, 0]"
2211121211211121222022110,"[0, 0, 0, 0, 1]"
2111021000200000000000000,"[1, 0, 0, 0, 0]"
1201120000000000000000000,"[0.0119, 0, 0, 0, 0]"
1201120000200001000000000,"[0.03154, 0, 0, 0, 0]"
1221120000200001000010000,"[0, 0.0119, 0, 0, 0]"
1221122000210001000010000,"[0, -1, 0, 0, 0]"
2211120011200001000020000,"[0, 0, 0, 0, 0]"
2211122011200011000020000,"[0, 0.0119, 0, 0, 0]"
2211122011220111000020000,"[0, 1, 0, 0, 0]"
2201210010000100000000000,"[-1, -1, 0, 0, 0]"
0121200120000100000000000,"[0.0119, 0, 0, 0, 0]"
2121200120001100000000000,"[0.0119, 0, 0, 0, 0]"
2121220120101100000000000,"[0.0119, 0, 0, 0, 0]"
2121220120101102010000000,"[-1, 0, 0, 0, 0]"
2221221011110122202011010,"[0, 0, -0.90715, 0, -1]"
2221221211110122202111010,"[0, 0, -1, 0, -1]"
1102021000000000000000000,"[0.0119, 0, 0, 0, 0]"
1102021000020000100000000,"[0, 0, 0, 0, 0]"
1102021000220001100000000,"[0, 0, 0, 0, 0]"
1102021010220001100002000,"[0.0119, 0, 0, 0, 0]"
1102021010220101100022000,"[0, 0, 0.0119, 0, 0]"
1122121010220101100022000,"[0, 0, -1, 0, 0]"
2001210012200101002000010,"[0.02562, 0, 0, 0, 0]"
2101210012200101002020010,"[0, 0, 0, 0, 0]"
2101212012200111002020010,"[0, 0.0119, 0, 0, 0]"
2101212012220111102020010,"[0, 0, 0, 0, 0]"
2111212212221111112222010,"[0, 0, 0.0119, 0, 0]"
2121210112200101002020010,"[0, -1, 0, 0, 0]"
2211221010120102202011010,"[0, 0, 0.30256, 0, 0]"
2211221112120102202011010,"[0, 0, 0.0119, 0, 0]"
2211221112122102212011010,"[0, 0, 0, 0, -1]"
1001020010200102000000000,"[1, 0, 0, 0, 0]"
2121112110200101002020020,"[0, 0, 0, 0, 0]"
2101220020200101001000010,"[0.0119, 0, 0, 0, 0]"
2101221020200101001020010,"[0, 0, 0, 0, 0]"
2101221022210101001020010,"[0, 0.01785, -1, 0, 0]"
2101221022210111201020010,"[0, 0.0119, 0, 0, 0]"
2101221022210111201221010,"[0, 0, 0.0119, 0, 0]"
2121221022210111201221011,"[0, 0, -1, 0, 0]"
2101120012100200000000000,"[0, -1, 0, 0, 0]"
2101122011220101002020010,"[0, -1, 0, 0, 0]"
1021200010000200001000000,"[0.02767, 0, 0, 0, 0]"
1021220010000200001000010,"[0.01785, 0, 0, 0, 0]"
1221221010000200001000010,"[0, 0, 0, 0, 0]"
1221221011200200001000010,"[0, 0, 0, 0, 0]"
1221221011200202001010010,"[0, 0, -1, 0, 0]"
2201121010000000000000000,"[0.14601, 0, 0, 0, 0]"
2201121010200001000000000,"[0.03705, 0, 0, 0, 0]"
2201121010210001000020000,"[0, 0.02232, 0, 0, 0]"
2201121012210001100020000,"[0, 0.02321, 0, 0, -1]"
2211121012210001100022000,"[0, 0, 0.01785, 0, 0]"
2211121212210011100022000,"[0, 0, 0.0119, 0, 0]"
2211121212212011110022000,"[0, 0, 0.0119, 0, 0]"
2211121212212011110122200,"[0, 0, 0, -1, 0]"
2101210012100102002000000,"[0.0119, 0, 0, 0, 0]"
2101211012100102002020000,"[0, 0, 0, 0, 0]"
2111211012100122002020000,"[0, 0, 0, 0, 0]"
2111211212100122002120000,"[0, 0.0119, 0, 0, 0]"
2111211212120122102120000,"[0, 0, 0, 0, 0]"
2111211212122122102121000,"[0, 0, 0.0119, 0, 0]"
2111211212122122122121100,"[0, 0, 0, 0, 0]"
2201221010110100002000000,"[0, 0, 0, 0, 0]"
2201221010110102102000000,"[0, 0.01785, 0, 0, 0]"
2211220012100112002010010,"[0, 0.02321, 0, 0, 0]"
2211222012110112002010010,"[0, 0.01785, 0, 0, 0]"
2211222012110112202011010,"[0, 0, -1, 0, 0.05366]"
2211220010200101000010000,"[0, 0, 0, 0, 0]"
2211222010210101000010000,"[0, 0.0119, 0, 0, 0]"
2211222010210101200011000,"[0, 0, -1, 0, 0]"
2221121022110112201021010,"[0, 0, -1, 0, -0.65417]"
2121122010210101000020000,"[0, -1, 0, 0, 0]"
2121020110000100002000000,"[0.04243, 0, 0, 0, 0]"
2121221110221101212020010,"[0, -1, 0, 0, 0]"
2221021110012000100000000,"[0, 0.0119, 0, 0, 0]"
2101120012000000000000000,"[0, -1, 0, 0, 0]"
2201121022210101001020010,"[0, 0, 0, 0, 0]"
2211121022210101201020010,"[0, 0.0119, 0, 0, 0]"
2211121022210111201022010,"[0, 0, -1, 0, 0]"
2021210210201101012020010,"[0, 0.0119, 0, 0, 0]"
2221210210201101012020110,"[0, -1, 0, 0, 0.02393]"
2201221020110102201011000,"[0, 0, 0.02083, 0, 0]"
2211221020110102201011020,"[0, 0, -1, 0, 0]"
2211221011110102202010020,"[0, -1, -0.4381, 0, -0.41926]"
2110021000000000000000000,"[0.02083, 0, 0, 0, 0]"
2111221000000000000000000,"[0.01785, 0, 0, 0, 0]"
2111221000200001000000000,"[0.02083, 0, 0, 0, 0]"
2111221000210001000020000,"[0, -1, -1, 0, 0]"
2211122112110112202211020,"[0, 0, 1, 0, -1]"
0221002110010000000000000,"[0.02128, 0, 0, 0, 0]"
2221002110010100000000000,"[0.02306, 0, 0, 0, 0]"
2221022110110100000000000,"[-1, -1, -1, -1, -1]"
2221121110112102202011020,"[0, 0, 1, 0, 0]"
2021120112100102002000010,"[0, 0, 0, 0, 0]"
2021120112101102002020010,"[0, 0.0119, 0, 0, 0]"
2221121112101102002020010,"[0, -1, -1, 0, 0]"
2221121211120102102011020,"[0, 0, 0, 0, 0]"
2221121211122112102011020,"[0, 0, 1, 0, 0]"
2211211211220102102010000,"[0, -1, 0, 0, 0]"
2111220112201101020020000,"[0, -1, -1, -0.61373, -1]"
0221001110002000000000000,"[0, 0, 0, 0, 0]"
2221222011110102102010010,"[0, 0.02767, 0, 0, 0]"
2221222011110112102012010,"[0, 0, 0, 0, 0.01785]"
2201211010210000000000000,"[0, 0, 0, 0, 0]"
2201211010210002000010000,"[0, 0.03946, 0, 0, 0]"
2201211011210002200010000,"[0, 0, 0, 0, 0]"
2201211011210212200010000,"[0, 0.0119, 0, 0, 0]"
2201211011210212201012000,"[0, 0, 0.0119, 0, 0]"
2221211011210212201012010,"[0, 0, 0, 0, 0]"
2221211211210212201112010,"[0, 0, 0, 0, 0]"
2221211211211212201112012,"[0, 0, 0, 0, 0]"
2121122020210101001020010,"[0, -1, 0, 0, 0]"
2221021120000100001000010,"[0, 0, 0, 0, 0]"
2221021120012100001000010,"[0, 0, 0, 0, 0]"
2221021120112100021000010,"[0.0119, 0, 0, 0, 0]"
